Date,Customer.Postcode,Store.Postcode,Retail.Price,Screen.Size (Inches),Battery.Life (Hours),RAM (GB),Processor.Speeds (GHz),Integrated.Wireless,HD.Size (GB),CustomerStoreDistance
1/2/2008 4:06,KT2 5AU,W4 3PH,430,15,4,2,1.5,Yes,120,7582.732555
1/2/2008 4:25,E14 6JP,SE8 3JD,490,15,4,1,1.5,Yes,300,3393.042587
1/2/2008 4:32,SW13 9LW,W4 3PH,520,15,4,2,1.5,No,300,2420.261556
1/2/2008 4:59,EC2A 4NE,SW1P 3AU,505,15,5,2,2,Yes,80,4214.477904
1/2/2008 5:01,SE26 5HB,CR7 8LE,450,15,6,2,1.5,No,40,4440.688235
1/2/2008 5:04,SW11 5RD,SW1V 4QQ,415,15,4,1,2,No,80,2864.251386
1/2/2008 5:07,W1U 2QU,SW1P 3AU,470,15,6,2,1.5,Yes,40,2415.460619
1/2/2008 5:08,NW1 1BX,NW5 2QH,405,15,4,1,2,Yes,120,2358.776166
1/2/2008 5:18,N5 1EA,N17 6QA,505,15,6,1,2,Yes,120,4312.167436
1/2/2008 5:21,WC2E 7LJ,SW1P 3AU,540,15,5,2,1.5,No,300,1230.045934
1/2/2008 5:23,SW12 9HD,SW1V 4QQ,465,15,5,2,2,Yes,40,5363.19168
1/2/2008 5:31,CR0 6BR,SW18 1NN,455,15,4,2,2,Yes,120,12103.88004
1/2/2008 5:45,NW1 1BX,SW1P 3AU,450,15,6,1,1.5,No,40,3252.479823
1/2/2008 5:47,WC2H 9EP,SE1 2BN,410,15,4,1,1.5,Yes,80,4232.094162
1/2/2008 6:01,WC1N 3AR,SW1V 4QQ,505,15,6,1,2,Yes,120,3804.214636
1/2/2008 6:04,SE10 9NW,SE8 3JD,490,15,6,2,1.5,No,80,1506.280518
1/2/2008 6:20,SE16 5EJ,SE1 2BN,460,15,6,1,1.5,No,120,2552.296417
1/2/2008 6:20,TW10 6RN,SW18 1NN,505,15,4,2,2,Yes,120,6926.292226
1/2/2008 6:23,N1 0RW,SW1P 3AU,515,15,4,2,2,Yes,300,3993.935403
1/2/2008 6:36,N22 7AY,N17 6QA,495,15,4,2,2,No,300,4178.70949
1/2/2008 6:41,KT6 4AG,SW18 1NN,560,15,6,2,1.5,No,120,10612.69136
1/2/2008 6:46,SE1 4JU,SW1P 3AU,505,15,4,2,2,Yes,120,2652.108595
1/2/2008 6:52,SE25 6EB,CR7 8LE,445,15,4,1,2,No,300,1289.502617
1/2/2008 7:00,EC1V 2QH,SE1 2BN,510,15,6,1,1.5,Yes,80,3411.394583
1/2/2008 7:05,WC2R 3LD,SW1P 3AU,515,15,6,2,2,No,80,1755.129625
1/2/2008 7:06,SE1 3XB,E2 0RY,460,15,6,1,1.5,No,120,4037.736495
1/2/2008 7:11,WC1E 7DH,SW1V 4QQ,510,15,6,2,1.5,No,120,3408.22021
1/2/2008 7:34,WC1R 4PF,NW5 2QH,360,15,4,1,1.5,Yes,80,3719.93172
1/2/2008 7:37,SE24 0NG,SW1V 4QQ,320,15,5,1,1.5,No,40,5061.662178
1/2/2008 7:41,E3 2DA,E2 0RY,450,15,6,1,1.5,No,40,1084.914743
1/2/2008 7:42,WC2N 6NE,SW1P 3AU,535,15,6,1,2,No,120,917.1177678
1/2/2008 7:42,TW1 3AW,W4 3PH,435,15,4,2,2,No,120,5000.964807
1/2/2008 7:45,SE1 2LN,E2 0RY,380,15,5,1,1.5,No,120,3575.84074
1/2/2008 7:48,EC2M 7QN,E2 0RY,485,15,5,1,2,Yes,300,2791.286621
1/2/2008 7:58,KT1 3DS,KT2 5AU,485,15,6,1,2,Yes,80,1443.71777
1/2/2008 7:59,E1W 2NE,SE8 3JD,410,15,4,1,1.5,No,120,3237.30289
1/2/2008 8:03,WC2H 9EP,SW1V 4QQ,460,15,6,1,1.5,No,120,2824.41994
1/2/2008 8:06,N1 2NA,E2 0RY,395,15,4,2,2,Yes,40,4292.733977
1/2/2008 8:07,E1 7RQ,SW1P 3AU,480,15,5,2,1.5,Yes,80,4419.726915
1/2/2008 8:07,N16 8RY,NW5 2QH,510,15,6,1,1.5,No,120,3850.665527
1/2/2008 8:11,N5 2LL,E2 0RY,455,15,5,2,2,No,120,4963.153232
1/2/2008 8:15,W1T 5DU,NW5 2QH,520,15,6,2,1.5,Yes,40,3084.101328
1/2/2008 8:18,W4 5TF,W4 3PH,450,15,5,2,1.5,Yes,120,1280.931302
1/2/2008 8:21,E1 4TP,E2 0RY,440,15,5,1,1.5,No,300,1143.788879
1/2/2008 8:21,E9 7HJ,SE1 2BN,465,15,6,1,2,No,80,4522.621917
1/2/2008 8:34,NW5 2QH,NW5 2QH,360,15,5,1,1.5,No,80,0
1/2/2008 8:45,SE22 0RR,SW12 9HD,565,15,6,1,2,Yes,300,6165.853388
1/2/2008 8:50,EC1V 4PH,SE1 2BN,540,15,6,1,1.5,Yes,300,3685.394144
1/2/2008 8:58,E14 4PH,E2 0RY,490,15,5,2,1.5,No,300,3209.978972
1/2/2008 9:02,E1 4AA,E2 0RY,385,15,4,1,2,No,120,782.1828431
1/2/2008 9:04,NW1 4EA,SW1V 4QQ,465,15,4,1,2,Yes,300,3983.725016
1/2/2008 9:07,W1T 4LZ,NW5 2QH,535,15,6,1,2,No,120,3534.975106
1/2/2008 9:09,N1 7LB,E2 0RY,565,15,4,2,2,Yes,300,3187.858999
1/2/2008 9:09,N16 8RY,N17 6QA,465,15,5,1,2,No,300,4241.520718
1/2/2008 9:20,W1D 5BE,SW1V 4QQ,535,15,6,1,2,No,120,2666.635333
1/2/2008 9:35,SE25 6EB,CR7 8LE,450,15,5,1,1.5,Yes,120,1289.502617
1/2/2008 9:38,E13 0AD,E7 8NW,545,15,6,2,2,Yes,40,1700.916518
1/2/2008 9:47,EC2A 3PE,SE1 2BN,340,15,5,1,1.5,Yes,40,3004.680515
1/2/2008 9:58,NW1 0JH,NW5 2QH,535,15,6,2,2,No,120,1745.569248
1/2/2008 9:58,NW1 0JH,NW5 2QH,535,15,6,2,2,No,120,1745.569248
1/2/2008 10:02,NW3 1HE,W10 6HQ,435,15,4,1,2,Yes,80,4802.180859
1/2/2008 10:03,E14 8EZ,E2 0RY,485,15,6,1,2,No,120,2424.680804
1/2/2008 10:07,W1D 5BH,NW5 2QH,360,15,4,1,1.5,No,120,4300.634488
1/2/2008 10:11,W1F 9QP,NW5 2QH,490,15,6,2,1.5,No,80,4209.101804
1/2/2008 10:11,W1T 1UT,SW1P 3AU,540,15,4,2,1.5,Yes,300,1762.554113
1/2/2008 10:30,SE1 8HA,SW1V 4QQ,485,15,5,1,2,Yes,300,3085.216686
1/2/2008 10:34,EC4A 3JB,SE1 2BN,535,15,6,1,2,No,120,3084.089817
1/2/2008 10:37,EC3M 7HR,E2 0RY,505,15,5,2,2,Yes,80,3236.870711
1/2/2008 10:38,WC2E 8BT,SW1P 3AU,540,15,5,2,1.5,No,300,1426.215271
1/2/2008 10:40,SW4 7SQ,SW12 9HD,485,15,6,1,2,Yes,80,2835.092238
1/2/2008 10:45,SE26 5QF,CR7 8LE,510,15,6,1,1.5,Yes,80,4241.093373
1/2/2008 10:45,WC2E 7DN,SW1V 4QQ,605,15,6,2,2,Yes,120,2930.775495
1/2/2008 10:49,W1K 4PU,SW1V 4QQ,530,15,6,1,1.5,Yes,120,2451.123212
1/2/2008 10:50,E2 9LY,SE1 2BN,460,15,6,1,1.5,Yes,80,3656.546595
1/2/2008 10:52,KT1 3DS,W4 3PH,510,15,6,1,1.5,No,120,8550.575302
1/2/2008 11:08,N1 2TB,E2 0RY,440,15,4,1,1.5,Yes,300,3767.699696
1/2/2008 11:22,SE25 5EU,CR7 8LE,545,15,4,2,2,No,300,2049.408207
1/2/2008 11:28,SW1A 2DD,SW1V 4QQ,450,15,6,2,1.5,No,40,2220.585959
1/2/2008 11:33,W1G 0PP,SW1V 4QQ,525,15,5,2,2,Yes,120,2875.03913
1/2/2008 11:36,WC1H 8BS,SW1V 4QQ,545,15,4,2,2,No,300,4392.613459
1/2/2008 11:36,N7 9EF,NW5 2QH,540,15,5,2,1.5,No,300,1102.190546
1/2/2008 11:51,N4 2DE,NW5 2QH,435,15,4,1,2,Yes,80,3558.098931
1/2/2008 11:53,SW1W 8EZ,SW18 1NN,535,15,5,1,2,Yes,300,4725.99799
1/2/2008 12:01,EC2A 4RD,SE1 2BN,460,15,5,1,1.5,Yes,300,2866.923438
1/2/2008 12:01,WC2R 3LD,SW1P 3AU,370,15,5,1,1.5,No,40,1755.129625
1/2/2008 12:14,EC3A 8EP,E2 0RY,470,15,4,1,1.5,No,300,2906.524041
1/2/2008 12:15,W1S 2AT,NW5 2QH,540,15,5,2,1.5,No,300,4299.101418
1/2/2008 12:15,E1 8AZ,SW1P 3AU,510,15,6,2,1.5,No,120,4290.981473
1/2/2008 12:32,SW1W 8BU,SW1V 4QQ,510,15,5,2,1.5,Yes,300,861.2293539
1/2/2008 12:33,N1 3PB,NW5 2QH,530,15,6,1,1.5,Yes,120,3364.43175
1/2/2008 12:35,WC2H 9EW,SW1V 4QQ,535,15,5,2,2,Yes,300,2910.803326
1/2/2008 12:44,WC2H 0EA,SW1V 4QQ,470,15,4,2,1.5,No,300,2933.443369
1/2/2008 12:44,WC1B 5BP,SW1P 3AU,460,15,4,2,1.5,No,120,2165.629701
1/2/2008 12:56,SE1 1NA,SW1P 3AU,540,15,5,2,1.5,No,300,2825.344758
1/2/2008 13:05,EC2M 7QN,E2 0RY,460,15,4,2,1.5,No,120,2791.286621
1/2/2008 13:09,SE20 7EU,CR7 8LE,530,15,6,1,1.5,Yes,120,3385.050073
1/2/2008 13:12,N2 0NW,N3 1DH,455,15,5,1,2,Yes,80,2564.656897
1/2/2008 13:23,SW4 0JL,SW18 1NN,585,15,6,2,2,No,120,4100.56996
1/2/2008 13:24,W4 5LF,W4 3PH,440,15,6,1,1.5,No,80,1621.774645
1/2/2008 13:28,SE16 4NB,SE1 2BN,540,15,6,2,1.5,No,80,658.559033
1/2/2008 13:29,W1W 8QG,SW1V 4QQ,475,15,5,1,2,Yes,120,2974.421624
1/2/2008 13:32,W12 9ER,SW18 1NN,565,15,6,1,2,Yes,300,5676.529926
1/2/2008 13:33,W1F 8SR,SW1P 3AU,485,15,5,1,2,Yes,300,1707.566983
1/2/2008 13:43,SE17 2DN,SW1V 4QQ,495,15,6,2,2,Yes,40,3514.643794
1/2/2008 13:50,W1B 5PX,NW5 2QH,535,15,6,2,2,Yes,80,4244.19804
1/2/2008 13:53,WC1X 8PN,SE1 2BN,475,15,6,2,2,No,40,3858.297293
1/2/2008 13:57,E15 4PT,SE8 3JD,585,15,6,2,2,No,120,6418.166716
1/2/2008 14:22,E12 6PH,E2 0RY,465,15,5,2,2,Yes,40,6847.079962
1/2/2008 14:26,E2 0JD,E2 0RY,440,15,5,2,1.5,Yes,40,395.1063148
1/2/2008 14:28,SW2 1HE,SW18 1NN,490,15,4,2,1.5,Yes,300,5456.675178
1/2/2008 14:30,NW5 2QH,NW5 2QH,490,15,4,1,1.5,Yes,300,0
1/2/2008 14:54,N19 5DF,N17 6QA,535,15,6,1,2,No,120,6008.348359
1/2/2008 15:02,SE27 9ND,SW12 9HD,540,15,4,2,1.5,Yes,300,4030.070099
1/2/2008 15:03,E1 7LS,E2 0RY,405,15,5,1,2,No,120,2524.131534
1/2/2008 15:03,W1G 8PJ,NW5 2QH,390,15,4,1,1.5,No,80,3649.52997
1/2/2008 15:08,WC2N 6NE,SE1 2BN,490,15,4,2,1.5,Yes,300,3801.388299
1/2/2008 15:13,W1K 5RE,SW1P 3AU,525,15,6,2,2,No,40,1944.855007
1/2/2008 15:14,SE10 9PD,E2 0RY,585,15,6,2,2,Yes,80,5724.071977
1/2/2008 15:18,WC1B 3BA,NW5 2QH,460,15,6,1,1.5,No,120,3736.799299
1/2/2008 15:27,SE1 1HR,SE1 2BN,540,15,6,1,1.5,Yes,300,1537.84297
1/2/2008 15:27,W1F 9SF,SW1V 4QQ,535,15,6,1,2,No,120,2538.814093
1/2/2008 15:31,EC1N 6SJ,SE1 2BN,435,15,4,1,2,Yes,80,3293.573439
1/2/2008 15:32,WC1N 2PB,SW1P 3AU,485,15,5,2,2,No,80,2617.745022
1/2/2008 15:42,NW1 4BX,SW1V 4QQ,585,15,5,2,2,Yes,300,4347.773338
1/2/2008 15:42,WC2H 9EB,SE1 2BN,470,15,4,1,1.5,No,300,4122.673404
1/2/2008 15:50,E1 4TP,E2 0RY,510,15,6,1,1.5,No,120,1143.788879
1/2/2008 16:04,EC4V 4EG,SW1P 3AU,465,15,6,1,2,No,80,2209.926017
1/2/2008 16:08,EC1N 7TR,SE1 2BN,480,15,5,2,1.5,Yes,80,3605.787709
1/2/2008 16:14,NW8 8EP,NW5 2QH,405,15,5,1,2,Yes,80,3748.758728
1/2/2008 16:21,SE11 6HS,SE1 2BN,450,15,6,1,1.5,No,40,3142.55708
1/2/2008 16:22,W1D 7HS,NW5 2QH,455,15,4,2,2,Yes,120,4493.484283
1/2/2008 16:37,N1 0AX,SW1P 3AU,500,15,5,2,1.5,Yes,120,4034.17662
1/2/2008 16:39,SE8 3NT,SE1 2BN,585,15,5,2,2,Yes,300,3712.147222
1/2/2008 16:49,SW4 7EX,SW1V 4QQ,445,15,4,1,2,No,300,3500.188138
1/2/2008 16:54,EC1M 6DR,SW1P 3AU,520,15,6,1,1.5,No,300,2884.970884
1/2/2008 17:01,EC4V 2BA,E2 0RY,590,15,6,2,1.5,Yes,300,3838.164275
1/2/2008 17:04,SE8 3JD,E2 0RY,535,15,6,1,2,Yes,80,5299.557057
1/2/2008 17:04,E1W 2RW,SE1 2BN,520,15,4,2,1.5,No,300,1022.988758
1/2/2008 17:14,SE1 8NL,SW1P 3AU,545,15,6,1,2,No,300,1864.815272
1/2/2008 17:17,HA5 5PW,N3 1DH,530,15,6,1,1.5,Yes,120,12897.83625
1/2/2008 17:19,SE19 2AE,CR7 8LE,390,15,4,2,1.5,No,80,2570.620548
1/2/2008 17:30,EC4R 9AY,E2 0RY,535,15,6,1,2,No,120,3367.677093
1/2/2008 17:33,W1H 7AF,W10 6HQ,495,15,4,2,2,No,300,3808.959963
1/2/2008 17:34,W4 3PH,W4 3PH,475,15,5,1,2,Yes,120,0
1/2/2008 17:44,N19 5DF,N3 1DH,525,15,6,2,2,No,40,5499.325504
1/2/2008 17:45,WC2E 7NA,SW1P 3AU,390,15,5,2,1.5,Yes,40,1200.730195
1/2/2008 18:02,SE1 8TB,SW1P 3AU,535,15,6,1,2,Yes,80,1457.18633
1/2/2008 18:52,SW4 7EX,SW1P 3AU,480,15,5,2,1.5,Yes,80,4555.058068
1/2/2008 18:57,E2 9BU,E2 0RY,520,15,6,1,1.5,No,300,933.6471496
1/2/2008 19:01,E2 8DA,E2 0RY,510,15,5,1,1.5,Yes,300,2214.172532
1/2/2008 19:09,WC2H 9NY,SW1V 4QQ,490,15,4,2,1.5,Yes,300,2719.765615
1/2/2008 19:09,WC2B 5EL,NW5 2QH,395,15,4,1,2,Yes,40,3921.896098
1/2/2008 19:17,E1 0LA,SE8 3JD,460,15,5,2,1.5,No,80,3931.221693
1/2/2008 19:20,SW3 6NJ,SW1V 4QQ,540,15,5,2,1.5,No,300,1726.05475
1/2/2008 19:28,WC1H 8BS,NW5 2QH,460,15,6,1,1.5,Yes,80,2751.288062
1/2/2008 19:31,EC2M 4NR,E2 0RY,520,15,6,2,1.5,Yes,40,2650.801577
1/2/2008 19:37,SE27 9ND,SW1V 4QQ,500,15,6,2,1.5,No,40,7981.790526
1/2/2008 19:37,SE1 2UP,SW1P 3AU,485,15,6,1,2,No,120,3712.910583
1/2/2008 19:39,WC2R 3LD,SW1V 4QQ,485,15,5,1,2,Yes,300,3303.907535
1/2/2008 19:49,WC1R 4PZ,SW1P 3AU,435,15,4,2,2,No,120,2263.01414
1/2/2008 20:01,SW1V 1DX,SW1V 4QQ,510,15,5,2,1.5,Yes,300,521.5985046
1/2/2008 20:22,W1F 0TT,NW5 2QH,505,15,5,2,2,No,120,4112.313704
1/2/2008 20:24,EC4M 7DZ,SW1P 3AU,415,15,4,1,2,No,80,2635.118593
1/2/2008 20:30,WC1N 3AR,SW1V 4QQ,360,15,4,1,1.5,Yes,80,3804.214636
1/2/2008 20:45,NW1 1TP,SW1V 4QQ,510,15,6,1,1.5,Yes,80,5012.040802
1/2/2008 20:46,E2 0JD,SE1 2BN,495,15,4,1,2,No,300,3389.983038
1/2/2008 20:50,N1 1QN,SW1P 3AU,455,15,5,1,2,No,120,4543.521322
1/2/2008 20:56,EC1A 9LB,SW1P 3AU,470,15,6,2,1.5,Yes,40,2723.803407
1/2/2008 20:57,SE11 4DJ,SW1V 4QQ,560,15,6,2,1.5,No,120,2563.330061
1/2/2008 21:00,SE21 7BJ,CR7 8LE,565,15,6,2,2,No,80,5655.232268
1/2/2008 21:00,E1 0ND,E2 0RY,530,15,6,2,1.5,Yes,120,1770.187843
1/2/2008 21:07,W1F 0TT,SW1P 3AU,465,15,6,1,2,No,80,1509.860921
1/2/2008 21:07,W1G 0PP,NW5 2QH,540,15,4,2,1.5,Yes,300,3912.713253
1/2/2008 21:33,SE19 2EZ,SW12 9HD,530,15,6,1,1.5,Yes,120,5454.857652
1/2/2008 21:34,WC1N 3NB,NW5 2QH,505,15,6,1,2,Yes,120,3473.450878
1/2/2008 21:35,SW15 1JN,SW18 1NN,370,15,4,1,1.5,Yes,40,1354.465208
1/2/2008 21:40,NW10 4UA,W4 3PH,620,15,6,2,1.5,No,300,5840.822202
1/2/2008 21:56,WC2R 1AP,SW1V 4QQ,565,15,4,2,2,Yes,300,3351.455952
1/2/2008 21:57,N1 7TA,NW5 2QH,470,15,4,1,1.5,No,300,3711.330354
1/2/2008 22:00,W1B 5DL,NW5 2QH,665,15,6,2,2,Yes,300,4495.211897
1/2/2008 22:09,SE14 6AF,E2 0RY,485,15,6,1,2,Yes,80,6021.144409
1/2/2008 22:18,SE1 8DP,SE1 2BN,510,15,6,1,1.5,Yes,80,2508.805493
1/2/2008 22:27,SW9 8HH,SW12 9HD,505,15,6,1,2,Yes,120,3255.619142
1/2/2008 22:30,N5 2LL,N17 6QA,515,15,6,2,2,No,80,4198.010124
1/2/2008 22:35,KT2 6LQ,SW18 1NN,470,15,6,1,1.5,Yes,40,8522.634863
1/2/2008 22:37,NW1 8NY,W10 6HQ,460,15,5,1,1.5,Yes,300,5502.056525
1/2/2008 22:37,SE1 7PZ,SW1V 4QQ,455,15,4,1,2,Yes,120,2413.779195
1/2/2008 22:38,W1M 7FB,NW5 2QH,515,15,6,1,2,No,80,3483.102066
1/2/2008 22:40,SE26 4QB,SW12 9HD,535,15,6,2,2,No,120,6745.86666
1/2/2008 22:42,E14 4PH,E2 0RY,455,15,4,1,2,Yes,120,3209.978972
1/2/2008 22:43,N7 0BP,E2 0RY,570,15,6,1,1.5,No,300,6292.703791
1/2/2008 22:44,NW1 2HH,SW1P 3AU,525,15,5,2,2,Yes,120,2973.188524
1/2/2008 22:45,W1T 1QY,NW5 2QH,425,15,5,1,2,Yes,120,3696.280563
1/2/2008 22:51,SW3 2DY,SW1P 3AU,595,15,6,1,2,No,300,2783.259241
1/2/2008 22:52,EC4Y 1AA,SW1V 4QQ,470,15,6,1,1.5,Yes,40,3511.454542
1/2/2008 22:54,W1S 1PD,SW1P 3AU,460,15,5,1,1.5,Yes,300,1605.236743
1/2/2008 22:55,CR0 6TP,SW18 1NN,470,15,6,2,1.5,Yes,40,12074.30019
1/2/2008 22:58,W11 2QA,W10 6HQ,465,15,4,1,2,Yes,300,879.0176335
1/2/2008 23:09,SW7 4TE,SW1P 3AU,475,15,5,2,2,Yes,120,3675.815556
1/2/2008 23:17,W1W 7LQ,SW1V 4QQ,455,15,5,1,2,No,120,3053.416611
1/2/2008 23:17,WC1X 8PN,SW1P 3AU,615,15,6,1,2,Yes,300,2560.128903
1/2/2008 23:18,W1W 6BA,NW5 2QH,530,15,6,2,1.5,Yes,120,3396.833967
1/2/2008 23:19,EC4R 0AN,E2 0RY,540,15,4,2,1.5,Yes,300,3643.792118
1/2/2008 23:20,SE17 2DN,SW1P 3AU,485,15,4,2,2,No,120,2875.484307
1/2/2008 23:22,SW1H 0DB,SW1V 4QQ,465,15,6,1,2,No,80,1325.461806
1/2/2008 23:27,W1F 9UN,SW1V 4QQ,455,15,5,1,2,No,120,2437.722913
1/2/2008 23:28,SE5 8RS,SW1P 3AU,515,15,6,2,2,No,80,4139.217317
1/2/2008 23:30,KT1 2RF,W4 3PH,605,15,6,2,2,Yes,120,8859.778609
1/2/2008 23:31,SE26 4QY,CR7 8LE,430,15,4,2,1.5,Yes,120,4471.856102
1/2/2008 23:35,E16 1EN,E7 8NW,430,15,4,2,1.5,Yes,120,3239.713722
1/2/2008 23:35,TW10 7DB,W4 3PH,505,15,6,1,2,Yes,120,5619.696878
1/2/2008 23:40,EC1A 9PT,SW1P 3AU,535,15,6,1,2,No,120,2754.701617
1/2/2008 23:44,SE1 8NL,SW1V 4QQ,490,15,4,2,1.5,Yes,300,3270.10902
1/2/2008 23:53,N13 4JD,NW5 2QH,435,15,4,1,2,No,120,7993.277738
1/2/2008 23:57,E2 8QY,E2 0RY,515,15,4,2,2,Yes,300,1387.32152
1/2/2008 23:57,SE1 8SW,SE1 2BN,565,15,6,2,2,No,80,3017.457539
1/3/2008 0:00,N1 8LU,NW5 2QH,470,15,4,2,1.5,No,300,3007.811497
1/3/2008 0:01,NW3 1HE,NW5 2QH,475,15,5,2,2,Yes,120,2827.091969
1/3/2008 0:07,EC4V 2BA,SE1 2BN,515,15,6,1,2,No,80,2103.429818
1/3/2008 0:09,SE10 8JL,E2 0RY,465,15,4,1,2,Yes,300,6196.329559
1/3/2008 0:18,SW19 3NW,SW18 1NN,420,15,6,1,1.5,Yes,40,5501.348289
1/3/2008 0:23,SW9 8HH,SW12 9HD,460,15,5,2,1.5,No,80,3255.619142
1/3/2008 0:25,W1H 4HX,SW1P 3AU,490,15,4,2,1.5,Yes,300,3162.76904
1/3/2008 0:25,EC1N 8QS,NW5 2QH,490,15,4,1,1.5,Yes,300,4037.065518
1/3/2008 0:26,W1W 6PS,NW5 2QH,465,15,6,1,2,No,80,3483.324992
1/3/2008 0:37,W1T 3PG,SW1V 4QQ,405,15,5,1,2,Yes,80,3031.769945
1/3/2008 0:41,SW1H 9BP,SW1V 4QQ,540,15,5,2,1.5,No,300,1421.820312
1/3/2008 0:52,EC3N 2AE,SE1 2BN,510,15,6,1,1.5,Yes,80,1381.413769
1/3/2008 0:55,SW1Y 6HD,SE1 2BN,555,15,6,1,2,Yes,120,4592.442705
1/3/2008 0:55,KT1 3DS,SW18 1NN,520,15,6,2,1.5,Yes,40,8758.891368
1/3/2008 1:07,WC1N 1AL,SW1V 4QQ,605,15,6,2,2,Yes,120,4166.938924
1/3/2008 1:16,EC1R 4QL,SE1 2BN,565,15,4,2,2,Yes,300,3950.674499
1/3/2008 1:17,E6 1LA,SE8 3JD,450,15,5,1,1.5,Yes,120,7770.045302
1/3/2008 1:20,E3 4QS,SE1 2BN,480,15,4,2,1.5,Yes,120,3603.207044
1/3/2008 1:25,EC1R 1UY,SW1P 3AU,465,15,4,1,2,Yes,300,3655.001231
1/3/2008 1:26,W2 3EU,SW1P 3AU,505,15,5,2,2,Yes,80,3874.324844
1/3/2008 1:28,EC1N 6SJ,SW1V 4QQ,535,15,6,2,2,Yes,80,4040.168932
1/3/2008 1:29,SE11 4LD,SW1P 3AU,475,15,5,2,2,Yes,120,1997.390798
1/3/2008 1:44,N1 9HS,SW1P 3AU,450,15,5,1,1.5,Yes,120,3749.184578
1/3/2008 2:15,EC1V 4JP,SW1P 3AU,510,15,6,2,1.5,No,120,3071.012862
1/3/2008 2:23,WC1N 1AL,SW1P 3AU,460,15,4,2,1.5,Yes,80,2800.883611
1/3/2008 2:24,WC2E 8BT,SW1V 4QQ,535,15,6,1,2,No,120,2914.588307
1/3/2008 2:28,W1W 6DL,SW1V 4QQ,510,15,6,1,1.5,Yes,80,3365.77272
1/3/2008 2:36,SE20 7DT,CR7 8LE,590,15,6,1,1.5,Yes,300,3433.158313
1/3/2008 2:36,W1D 3RZ,SW1P 3AU,485,15,6,1,2,No,120,1474.207584
1/3/2008 2:40,E15 4BQ,E7 8NW,645,15,6,2,2,No,300,2454.156067
1/3/2008 2:43,W1V 7LF,NW5 2QH,460,15,5,2,1.5,No,80,4350.283324
1/3/2008 2:52,KT6 4TW,W4 3PH,460,15,6,1,1.5,No,120,9703.412647
1/3/2008 2:58,W1G 8PJ,NW5 2QH,570,15,6,1,1.5,No,300,3649.52997
1/3/2008 3:05,SE26 6RS,SE8 3JD,430,15,5,2,1.5,Yes,80,6499.780381
1/3/2008 3:08,W1F 7HH,SW1P 3AU,525,15,6,2,2,No,40,1659.190164
1/3/2008 3:13,SW11 3BW,SW18 1NN,505,15,5,2,2,No,120,2626.534789
1/3/2008 3:14,EC1M 6BP,E2 0RY,490,15,5,1,1.5,No,300,4102.975506
1/3/2008 3:15,SE1 3QP,E2 0RY,480,15,5,2,1.5,Yes,80,4025.173288
1/3/2008 3:26,E1W 2RW,SE1 2BN,480,15,4,2,1.5,Yes,120,1022.988758
1/3/2008 3:29,N7 0JN,SW1P 3AU,510,15,6,1,1.5,Yes,80,5732.834029
1/3/2008 3:29,EC1N 8PQ,NW5 2QH,570,15,6,1,1.5,No,300,4066.239786
1/3/2008 3:36,NW1 1TP,SW1P 3AU,585,15,6,2,2,No,120,3841.57728
1/3/2008 3:37,E15 4PT,E7 8NW,470,15,6,2,1.5,Yes,40,2296.896384
1/3/2008 3:40,SW8 1XX,SW1V 4QQ,465,15,5,2,2,Yes,40,1838.400392
1/3/2008 3:48,SE13 6LE,SE8 3JD,475,15,5,2,2,Yes,120,3110.048231
1/3/2008 3:51,E6 5LX,E7 8NW,465,15,5,1,2,No,300,3334.169312
1/3/2008 4:01,W1T 3PG,NW5 2QH,515,15,4,1,2,Yes,300,3768.807238
1/3/2008 4:10,SE1 2TF,SE1 2BN,540,15,6,2,1.5,No,80,1060.446133
1/3/2008 4:10,W1S 1AA,SW1V 4QQ,470,15,6,2,1.5,Yes,40,2685.175041
1/3/2008 4:11,SE5 8QU,SE1 2BN,510,15,5,2,1.5,Yes,300,3286.568119
1/3/2008 4:15,SE19 1RX,CR7 8LE,585,15,6,2,2,No,120,2530.152762
1/3/2008 4:18,SE1 9AL,SE1 2BN,470,15,6,2,1.5,Yes,40,1501.900463
1/3/2008 4:29,SE3 9LE,E2 0RY,435,15,5,1,2,No,80,8025.419677
1/3/2008 4:31,WC1X 8TX,SW1P 3AU,490,15,6,1,1.5,No,80,2705.841089
1/3/2008 4:32,SW1H 0DB,SW1P 3AU,475,15,6,2,2,No,40,264.068173
1/3/2008 4:33,W1T 4EY,NW5 2QH,535,15,6,1,2,No,120,3250.762987
1/3/2008 4:54,WC1N 3AP,NW5 2QH,390,15,4,2,1.5,No,80,3468.071078
1/3/2008 4:54,EC1N 8JJ,NW5 2QH,515,15,4,2,2,Yes,300,3824.012814
1/3/2008 5:02,EC3V 0AS,SE1 2BN,560,15,5,2,1.5,Yes,300,1679.653833
1/3/2008 5:07,W1M 7FB,NW5 2QH,515,15,4,1,2,Yes,300,3483.102066
1/3/2008 5:21,W1U 4AP,SW1P 3AU,560,15,6,2,1.5,Yes,80,2618.482385
1/3/2008 5:21,EC1A 9EJ,SW1P 3AU,480,15,5,2,1.5,Yes,80,2921.514162
1/3/2008 5:25,W2 2AF,SW1V 4QQ,515,15,6,1,2,No,80,3098.681655
1/3/2008 5:27,SW1W 8HR,SW1V 4QQ,460,15,4,2,1.5,No,120,728.7173663
